41.05,1.254,0.745,0.595
41.1,1.284,0.725,0.555
41.15,1.154,0.705,0.505
41.2,1.014,0.715,0.475
41.25,0.934,0.715,0.485
41.3,0.954,0.715,0.505
41.35,1.034,0.765,0.505
41.4,1.044,0.815,0.485
41.45,1.014,0.845,0.455
41.5,0.954,0.885,0.455
41.55,0.884,0.935,0.475
41.6,0.864,0.945,0.475
41.65,0.874,0.935,0.495
41.7,0.884,1.035,0.715
41.75,0.834,1.105,0.845
41.8,0.764,1.175,0.885
41.85,0.734,1.195,0.915
41.9,0.794,1.205,0.905
41.95,0.884,1.165,0.875
42,1.004,1.105,0.865
42.05,1.134,1.055,0.845
42.1,1.234,1.055,0.835
42.15,1.204,1.075,0.835
42.2,1.074,1.125,0.805
42.25,0.974,1.105,0.795
42.3,0.874,1.035,0.765
42.35,0.814,0.905,0.835
42.4,0.904,0.815,1.015
42.45,0.984,0.745,1.505
42.5,1.054,0.705,1.335
42.55,1.084,0.695,0.985
42.6,1.024,0.665,0.915
42.65,0.954,0.635,0.945
42.7,0.974,0.625,0.995
42.75,0.994,0.635,1.045
42.8,0.964,0.665,1.055
42.85,0.954,0.695,0.995
42.9,0.914,0.705,0.955
42.95,0.874,0.695,0.935
43,0.834,0.665,0.955
43.05,0.854,0.665,0.975
43.1,0.904,0.675,0.955
43.15,0.954,0.675,0.915
43.2,0.944,0.675,0.875
43.25,0.884,0.665,0.855
43.3,0.784,0.635,0.845
43.35,0.704,0.645,0.835
43.4,0.684,0.685,0.755
43.45,0.694,0.705,0.535
43.5,0.694,0.695,0.485
43.55,0.644,0.695,0.475
43.6,0.584,0.745,0.465
43.65,0.554,1.055,0.475
43.7,0.534,1.355,0.545
43.75,0.524,1.395,0.795
43.8,0.504,1.245,0.805
43.85,0.474,1.065,0.665
43.9,0.454,0.835,0.535
43.95,0.414,0.795,0.505
44,0.454,0.775,0.515
44.05,0.484,0.765,0.595
44.1,0.534,0.775,0.655
44.15,0.554,0.815,0.605
44.2,0.564,1.015,0.525
44.25,0.574,1.065,0.495
44.3,0.604,0.925,0.455
44.35,0.614,0.845,0.455
44.4,0.604,0.795,0.475
44.45,0.574,0.735,0.485
44.5,0.524,0.685,0.535
44.55,0.494,0.655,0.765
44.6,0.474,0.625,0.875
44.65,0.464,0.585,0.965
44.7,0.464,0.585,1.015
44.75,0.484,0.585,0.985
44.8,0.534,0.565,0.905
44.85,0.554,0.515,0.805
44.9,0.574,0.455,0.545
44.95,0.554,0.425,0.505
45,0.534,0.435,0.545
45.05,0.504,0.495,0.715
45.1,0.514,0.515,0.815
45.15,0.534,0.505,0.805
45.2,0.584,0.455,0.745
45.25,0.604,0.385,0.575
45.3,0.624,0.355,0.485
45.35,0.584,0.315,0.445
45.4,0.554,0.305,0.425
45.45,0.514,0.295,0.415
45.5,0.474,0.275,0.395
45.55,0.434,0.245,0.365
45.6,0.444,0.285,0.365
45.65,0.484,0.305,0.375
45.7,0.514,0.345,0.405
45.75,0.534,0.485,0.425
45.8,0.554,0.675,0.465
45.85,0.534,0.765,0.575
45.9,0.524,0.805,0.815
45.95,0.504,0.745,0.835
46,0.504,0.685,0.745
46.05,0.504,0.635,0.515
46.1,0.494,0.525,0.445
46.15,0.494,0.385,0.425
46.2,0.514,0.365,0.425
46.25,0.524,0.455,0.455
46.3,0.534,0.655,0.525
46.35,0.524,0.765,0.745
46.4,0.524,1.135,0.805
46.45,0.534,1.145,0.685
46.5,0.574,0.895,0.525
46.55,0.614,0.725,0.495
46.6,0.674,0.765,0.515
46.65,0.724,0.885,0.515
46.7,0.734,1.075,0.515
46.75,0.714,1.125,0.485
46.8,0.684,1.085,0.455
46.85,0.644,1.035,0.435
46.9,0.634,1.015,0.435
46.95,0.624,1.025,0.445
47,0.594,0.905,0.445
47.05,0.534,0.855,0.445
47.1,0.504,0.915,0.425
47.15,0.474,0.915,0.405
47.2,0.404,0.915,0.395
47.25,0.384,0.895,0.395
47.3,0.384,0.835,0.405
47.35,0.424,0.745,0.405
47.4,0.474,0.695,0.405
47.45,0.504,0.685,0.415
47.5,0.524,0.645,0.425
47.55,0.524,0.585,0.445
47.6,0.524,0.555,0.465
47.65,0.524,0.575,0.485
47.7,0.494,0.595,0.465
47.75,0.464,0.575,0.435
47.8,0.454,0.535,0.405
47.85,0.484,0.485,0.375
47.9,0.484,0.435,0.365
47.95,0.454,0.355,0.375
48,0.394,0.285,0.365
48.05,0.354,0.245,0.355
48.1,0.324,0.205,0.345
48.15,0.294,0.175,0.315
48.2,0.264,0.165,0.295
48.25,0.234,0.135,0.275
48.3,0.234,0.145,0.255
48.35,0.234,0.145,0.255
48.4,0.224,0.135,0.255
48.45,0.214,0.125,0.225
48.5,0.204,0.115,0.225
48.55,0.184,0.105,0.225
48.6,0.174,0.105,0.215
48.65,0.174,0.105,0.205
48.7,0.164,0.105,0.195
48.75,0.154,0.205,0.185
48.8,0.154,0.305,0.175
48.85,0.154,0.175,0.135
48.9,0.154,0.065,0.105
48.95,0.154,0.065,0.095
49,0.154,0.055,0.095
49.05,0.154,0.065,0.095
49.1,0.144,0.085,0.075
49.15,0.144,0.045,0.065
49.2,0.144,0.035,0.065
49.25,0.134,0.065,0.055
49.3,0.134,0.055,0.035
49.35,0.134,0.055,0.035
49.4,0.134,0.045,0.045
49.45,0.134,0.045,0.065
49.5,0.124,0.045,0.085
49.55,0.124,0.035,0.105
49.6,0.124,0.035,0.105
49.65,0.134,0.035,0.085
49.7,0.134,0.045,0.075
49.75,0.174,0.045,0.065
49.8,0.184,0.035,0.045
49.85,0.174,0.025,0.015
49.9,0.154,-0.015,-0.015
49.95,0.164,-0.015,-0.035
50,0.194,-0.025,-0.045
50.05,0.214,-0.035,-0.055
50.1,0.184,-0.045,-0.065
50.15,0.174,-0.045,-0.075
50.2,0.164,-0.055,-0.075
50.25,0.134,-0.065,-0.095
50.3,0.124,-0.055,-0.095
50.35,0.124,-0.065,-0.105
50.4,0.104,-0.075,-0.135
50.45,0.094,-0.085,-0.145
50.5,0.084,-0.095,-0.145
50.55,0.084,-0.115,-0.145
50.6,0.074,-0.115,-0.155
50.65,0.044,-0.135,-0.155
50.7,0.014,-0.145,-0.155
50.75,-0.016,-0.145,-0.155
50.8,-0.066,-0.135,-0.165
50.85,-0.076,-0.115,-0.165
50.9,-0.096,-0.115,-0.185
50.95,-0.106,-0.115,-0.175
51,-0.106,-0.125,-0.175
51.05,-0.076,-0.135,-0.175
51.1,-0.036,-0.135,-0.185
51.15,-0.006,-0.145,-0.185
51.2,-0.006,-0.135,-0.185
51.25,-0.036,-0.145,-0.185
51.3,-0.096,-0.155,-0.185
51.35,-0.236,-0.155,-0.185
51.4,-0.376,-0.165,-0.185
51.45,-0.406,-0.165,-0.185
51.5,-0.416,-0.165,-0.185
51.55,-0.396,-0.165,-0.185
51.6,-0.376,-0.175,-0.185
51.65,-0.346,-0.175,-0.185
51.7,-0.336,-0.175,-0.195
51.75,-0.316,-0.175,-0.185
51.8,-0.246,-0.215,-0.195
51.85,-0.196,-0.265,-0.195
51.9,-0.236,-0.245,-0.195
51.95,-0.316,-0.245,-0.195
52,-0.356,-0.235,-0.195
52.05,-0.346,-0.235,-0.195
52.1,-0.336,-0.245,-0.195
52.15,-0.306,-0.275,-0.195
52.2,-0.206,-0.225,-0.195
52.25,-0.096,-0.225,-0.195
52.3,-0.086,-0.235,-0.195
52.35,-0.066,-0.225,-0.195
52.4,-0.066,-0.235,-0.195
52.45,-0.076,-0.235,-0.205
52.5,-0.096,-0.245,-0.195
52.55,-0.106,-0.245,-0.195
52.6,-0.136,-0.225,-0.195
52.65,-0.146,-0.205,-0.195
52.7,-0.186,-0.245,-0.205
52.75,-0.286,-0.265,-0.195
52.8,-0.376,-0.275,-0.195
52.85,-0.416,-0.275,-0.195
52.9,-0.446,-0.295,-0.195
52.95,-0.466,-0.285,-0.195
53,-0.466,-0.295,-0.195
53.05,-0.466,-0.315,-0.195
53.1,-0.476,-0.305,-0.195
53.15,-0.486,-0.305,-0.205
53.2,-0.496,-0.245,-0.195
53.25,-0.526,-0.265,-0.195
53.3,-0.566,-0.285,-0.195
53.35,-0.596,-0.385,-0.205
53.4,-0.606,-0.385,-0.205
53.45,-0.616,-0.365,-0.195
53.5,-0.616,-0.395,-0.205
53.55,-0.616,-0.405,-0.205
53.6,-0.636,-0.365,-0.205
53.65,-0.656,-0.375,-0.195
53.7,-0.686,-0.375,-0.195
53.75,-0.716,-0.395,-0.205
53.8,-0.736,-0.385,-0.205
53.85,-0.796,-0.405,-0.205
53.9,-0.836,-0.415,-0.205
53.95,-0.836,-0.455,-0.205
54,-0.866,-0.485,-0.195
54.05,-0.866,-0.485,-0.205
54.1,-0.866,-0.505,-0.205
54.15,-0.826,-0.505,-0.205
54.2,-0.636,-0.505,-0.205
54.25,-0.436,-0.505,-0.205
54.3,-0.456,-0.515,-0.205
54.35,-0.536,-0.515,-0.205
54.4,-0.626,-0.515,-0.205
54.45,-0.686,-0.515,-0.205
54.5,-0.716,-0.515,-0.205
54.55,-0.716,-0.515,-0.205
54.6,-0.706,-0.515,-0.205
54.65,-0.686,-0.515,-0.195
54.7,-0.666,-0.515,-0.175
54.75,-0.686,-0.515,-0.175
54.8,-0.716,-0.525,-0.185
54.85,-0.766,-0.335,-0.175
54.9,-0.816,-0.455,-0.185
54.95,-0.816,-0.485,-0.185
55,-0.826,-0.495,-0.195
55.05,-0.816,-0.485,-0.205
55.1,-0.826,-0.505,-0.195
55.15,-0.826,-0.505,-0.195
55.2,-0.826,-0.505,-0.195
55.25,-0.836,-0.505,-0.185
55.3,-0.846,-0.505,-0.175
55.35,-0.866,-0.515,-0.175
55.4,-0.896,-0.515,-0.165
55.45,-0.916,-0.515,-0.175
55.5,-0.946,-0.515,-0.175
55.55,-0.956,-0.515,-0.175
55.6,-0.966,-0.515,-0.175
55.65,-0.966,-0.515,-0.175
55.7,-0.986,-0.515,-0.185
55.75,-1.016,-0.515,-0.185
55.8,-1.026,-0.525,-0.175
55.85,-1.036,-0.525,-0.175
55.9,-1.036,-0.515,-0.185
55.95,-1.046,-0.525,-0.185
56,-1.046,-0.535,-0.185
56.05,-1.046,-0.535,-0.185
56.1,-1.056,-0.535,-0.185
56.15,-1.056,-0.535,-0.185
56.2,-1.056,-0.535,-0.185
56.25,-1.056,-0.545,-0.185
56.3,-1.076,-0.545,-0.195
56.35,-1.086,-0.525,-0.195
56.4,-1.086,-0.515,-0.195
56.45,-1.086,-0.525,-0.205
56.5,-1.086,-0.515,-0.205
56.55,-1.086,-0.525,-0.205
56.6,-1.086,-0.525,-0.205
56.65,-1.086,-0.525,-0.205
56.7,-1.086,-0.535,-0.205
56.75,-0.986,-0.555,-0.205
56.8,-0.806,-0.565,-0.215
56.85,-0.706,-0.575,-0.215
56.9,-0.766,-0.585,-0.215
56.95,-0.816,-0.595,-0.215
57,-0.836,-0.605,-0.215
57.05,-0.786,-0.615,-0.215
57.1,-0.606,-0.615,-0.215
57.15,-0.376,-0.615,-0.215
57.2,-0.496,-0.615,-0.225
57.25,-0.586,-0.635,-0.215
57.3,-0.596,-0.615,-0.215
57.35,-0.546,-0.625,-0.215
57.4,-0.526,-0.615,-0.215
57.45,-0.586,-0.625,-0.215
57.5,-0.696,-0.625,-0.225
57.55,-0.716,-0.625,-0.225
57.6,-0.696,-0.625,-0.225
57.65,-0.646,-0.625,-0.215
57.7,-0.656,-0.635,-0.225
57.75,-0.686,-0.635,-0.225
57.8,-0.676,-0.635,-0.225
57.85,-0.676,-0.545,-0.225
57.9,-0.646,-0.485,-0.225
57.95,-0.586,-0.215,-0.225
58,-0.516,-0.315,-0.225
58.05,-0.486,-0.385,-0.185
58.1,-0.416,-0.215,0.045
58.15,-0.336,-0.085,0.075
58.2,-0.286,0.125,0.075
58.25,-0.286,0.035,0.055
58.3,-0.306,0.005,0.025
58.35,-0.336,-0.015,0.005
58.4,-0.356,-0.035,0.025
58.45,-0.396,-0.035,0.015
58.5,-0.436,-0.035,-0.025
58.55,-0.456,-0.035,-0.035
58.6,-0.486,-0.035,-0.025
58.65,-0.496,-0.035,-0.015
58.7,-0.516,-0.025,-0.035
58.75,-0.536,-0.025,-0.035
58.8,-0.556,-0.015,0.005
58.85,-0.556,0.005,0.065
58.9,-0.566,0.025,0.125
58.95,-0.576,0.035,0.135
59,-0.576,0.055,0.125
59.05,-0.576,0.045,0.155
59.1,-0.576,0.055,0.155
59.15,-0.606,0.035,0.175
59.2,-0.616,0.025,0.145
59.25,-0.636,-0.015,0.095
59.3,-0.636,-0.045,0.065
59.35,-0.646,-0.045,0.055
59.4,-0.656,-0.075,0.065
59.45,-0.666,-0.055,0.075
59.5,-0.656,-0.055,0.105
59.55,-0.656,-0.055,0.145
59.6,-0.666,-0.065,0.205
59.65,-0.686,-0.095,0.285
59.7,-0.706,-0.095,0.355
59.75,-0.696,-0.075,0.275
59.8,-0.696,-0.065,0.135
59.85,-0.706,-0.085,0.185
59.9,-0.716,-0.105,0.255
59.95,-0.716,-0.095,0.215
60,-0.696,-0.105,0.095
60.05,-0.696,-0.105,0.095
60.1,-0.706,-0.125,0.125
60.15,-0.696,-0.155,0.075
60.2,-0.696,-0.175,0.035
60.25,-0.696,-0.205,0.065
60.3,-0.696,-0.205,0.035
60.35,-0.696,-0.225,-0.005
60.4,-0.686,-0.225,-0.005
60.45,-0.646,-0.215,-0.015
60.5,-0.566,-0.215,-0.025
60.55,-0.446,-0.065,-0.035
60.6,-0.246,0.035,-0.055
60.65,-0.216,0.015,-0.065
60.7,-0.306,0.005,-0.045
60.75,-0.106,-0.045,0.005
60.8,-0.026,-0.055,0.015
60.85,0.024,-0.035,-0.055
60.9,0.074,-0.045,-0.105
60.95,0.084,-0.055,-0.075
61,0.084,-0.055,-0.035
61.05,0.084,-0.065,-0.095
61.1,0.084,-0.105,-0.125
61.15,0.084,-0.085,-0.075
61.2,0.084,-0.115,-0.055
61.25,0.084,-0.125,-0.105
61.3,0.104,-0.145,-0.135
61.35,0.124,-0.165,-0.125
61.4,0.234,-0.185,-0.145
61.45,0.324,-0.205,-0.155
61.5,0.354,-0.205,-0.225
61.55,0.334,-0.205,-0.255
61.6,0.364,-0.235,-0.275
61.65,0.474,-0.295,-0.305
61.7,0.554,-0.515,-0.315
61.75,0.544,-0.435,-0.325
61.8,0.484,-0.025,-0.325
61.85,0.474,0.215,-0.325
61.9,0.504,0.315,-0.335
61.95,0.474,0.215,0.055
62,0.334,0.215,0.235
62.05,0.334,0.405,0.265
62.1,0.324,0.355,0.265
62.15,0.284,0.305,0.275
62.2,0.274,0.315,0.215
62.25,0.244,0.315,0.255
62.3,0.204,0.255,0.265
62.35,0.204,0.235,0.135
62.4,0.204,0.215,0.075
62.45,0.184,0.205,0.055
62.5,0.154,0.195,0.085
62.55,0.124,0.165,0.085
62.6,0.134,0.135,0.075
62.65,0.144,0.115,0.075
62.7,0.124,0.125,0.135
62.75,0.094,0.175,0.205
62.8,0.094,0.215,0.225
62.85,0.084,0.235,0.215
62.9,0.074,0.235,0.215
62.95,0.064,0.185,0.205
63,0.084,0.115,0.175
63.05,0.104,0.095,0.145
63.1,0.124,0.075,0.155
63.15,0.124,0.065,0.145
63.2,0.124,0.085,0.115
63.25,0.104,0.085,0.085
63.3,0.104,0.065,0.075
63.35,0.094,0.065,0.065
63.4,0.084,0.055,0.065
63.45,0.054,0.035,0.075
63.5,0.054,0.035,0.055
63.55,0.064,0.045,0.055
63.6,0.084,0.075,0.055
63.65,0.064,0.045,0.045
63.7,0.064,0.015,0.045
63.75,0.084,0.005,0.035
63.8,0.084,0.005,0.035
63.85,0.074,-0.005,0.025
63.9,0.094,-0.015,0.035
63.95,0.104,-0.015,0.045
64,0.124,-0.025,0.065
64.05,0.164,-0.025,0.035
64.1,0.244,-0.025,-0.015
64.15,0.334,-0.035,-0.035
64.2,0.374,-0.035,-0.035
64.25,0.394,-0.035,-0.055
64.3,0.474,-0.015,-0.055
64.35,0.314,0.025,-0.075
64.4,0.254,0.015,-0.095
64.45,0.354,0.005,-0.095
64.5,0.374,-0.005,-0.095
64.55,0.334,0.075,-0.095
64.6,0.304,0.165,-0.105
64.65,0.274,0.075,-0.035
64.7,0.274,0.035,-0.025
64.75,0.234,0.015,-0.075
64.8,0.184,0.055,-0.075
64.85,0.174,0.045,-0.075
64.9,0.164,0.005,-0.105
64.95,0.144,-0.005,-0.095
65,0.154,0.015,-0.105
65.05,0.184,0.025,-0.105
65.1,0.204,0.045,-0.115
65.15,0.204,0.075,-0.125
65.2,0.264,0.065,-0.175
65.25,0.424,0.055,-0.235
65.3,0.684,0.105,-0.305
65.35,0.904,0.095,-0.315
65.4,0.554,0.075,-0.335
65.45,0.274,0.055,-0.355
65.5,0.244,0.055,-0.365
65.55,0.354,0.075,-0.375
65.6,0.474,0.075,-0.375
65.65,0.534,0.075,-0.385
65.7,0.484,0.075,-0.385
65.75,0.304,0.065,-0.385
65.8,0.234,0.065,-0.395
65.85,0.244,0.055,-0.395
65.9,0.274,0.055,-0.395
65.95,0.224,0.235,-0.395
66,0.144,0.515,-0.415
66.05,0.094,0.535,-0.415
66.1,0.094,0.415,-0.415
66.15,0.134,0.475,-0.415
66.2,0.084,0.415,-0.415
66.25,-0.036,0.295,-0.415
66.3,-0.046,0.225,-0.415
66.35,0.054,0.205,-0.415
66.4,0.084,0.185,-0.415
66.45,-0.016,0.145,-0.235
66.5,-0.086,0.125,-0.165
66.55,-0.106,0.115,-0.335
66.6,-0.116,0.085,-0.435
66.65,-0.136,0.055,-0.445
66.7,-0.136,0.045,-0.455
66.75,-0.136,0.035,-0.455
66.8,-0.146,0.025,-0.315
66.85,-0.166,0.025,-0.225
66.9,-0.126,0.015,-0.115
66.95,-0.106,-0.005,-0.115
67,-0.086,-0.025,-0.095
67.05,-0.046,-0.045,-0.075
67.1,0.154,-0.145,-0.095
67.15,0.204,-0.175,-0.115
67.2,0.204,-0.195,-0.135
67.25,0.164,-0.195,-0.225
67.3,0.084,-0.205,-0.255
67.35,-0.006,-0.225,-0.315
67.4,-0.006,-0.265,-0.375
67.45,-0.036,-0.275,-0.385
67.5,-0.036,-0.295,-0.375
67.55,0.054,-0.305,-0.415
67.6,0.114,-0.305,-0.415
67.65,0.134,-0.285,-0.435
67.7,0.184,-0.185,-0.435
67.75,0.204,-0.005,-0.435
67.8,0.154,-0.025,-0.435
67.85,0.094,-0.135,-0.435
67.9,-0.046,-0.185,-0.435
67.95,-0.116,-0.185,-0.025
68,-0.146,-0.175,0.085
68.05,-0.166,-0.205,0.005
68.1,-0.186,-0.205,-0.065
68.15,-0.196,-0.195,-0.045
68.2,-0.186,-0.185,-0.055
68.25,-0.186,-0.185,-0.095
68.3,-0.176,-0.185,-0.075
68.35,-0.186,-0.175,-0.075
68.4,-0.186,-0.175,-0.095
68.45,-0.196,-0.175,-0.125
68.5,-0.206,-0.165,-0.165
68.55,-0.226,-0.165,-0.195
68.6,-0.236,-0.155,-0.155
68.65,-0.236,-0.095,-0.115
68.7,-0.246,-0.005,-0.115
68.75,-0.256,0.035,-0.115
68.8,-0.266,0.035,-0.125
68.85,-0.266,-0.005,-0.155
68.9,-0.256,-0.105,-0.175
68.95,-0.246,-0.165,-0.175
69,-0.236,-0.185,-0.225
69.05,-0.236,-0.195,-0.245
69.1,-0.236,-0.185,-0.235
69.15,-0.236,-0.195,-0.235
69.2,-0.236,-0.205,-0.215
69.25,-0.236,-0.205,-0.205
69.3,-0.226,-0.205,-0.285
69.35,-0.216,-0.215,-0.315
69.4,-0.196,-0.215,-0.295
69.45,-0.186,-0.205,-0.325
69.5,-0.176,-0.205,-0.335
69.55,-0.186,-0.185,-0.315
69.6,-0.206,-0.175,-0.325
69.65,-0.236,-0.175,-0.315
69.7,-0.236,-0.185,-0.295
69.75,-0.246,-0.195,-0.145
69.8,-0.256,-0.195,-0.075
69.85,-0.266,-0.195,0.075
69.9,-0.276,-0.195,0.075
69.95,-0.296,-0.195,0.045
70,-0.316,-0.205,-0.005
70.05,-0.326,-0.195,-0.005
70.1,-0.326,-0.185,0.015
70.15,-0.316,-0.175,-0.005
70.2,-0.286,-0.165,-0.065
70.25,-0.266,-0.165,-0.095
70.3,-0.256,-0.145,-0.075
70.35,-0.256,-0.085,-0.045
70.4,-0.236,-0.025,-0.005
70.45,-0.236,0.015,-0.015
70.5,-0.236,-0.025,-0.025
70.55,-0.266,-0.155,-0.035
70.6,-0.316,-0.175,-0.045
70.65,-0.336,-0.195,-0.055
70.7,-0.336,-0.205,-0.095
70.75,-0.356,-0.195,-0.095
70.8,-0.376,-0.195,-0.115
70.85,-0.406,-0.185,-0.125
70.9,-0.426,-0.195,-0.155
70.95,-0.436,-0.205,-0.175
71,-0.476,-0.225,-0.225
71.05,-0.526,-0.245,-0.265
71.1,-0.566,-0.245,-0.285
71.15,-0.636,-0.245,-0.335
71.2,-0.656,-0.245,-0.355
71.25,-0.676,-0.275,-0.365
71.3,-0.716,-0.285,-0.365
71.35,-0.736,-0.295,-0.375
71.4,-0.746,-0.315,-0.375
71.45,-0.746,-0.315,-0.385
71.5,-0.746,-0.315,-0.395
71.55,-0.736,-0.325,-0.415
71.6,-0.676,-0.335,-0.425
71.65,-0.566,-0.335,-0.425
71.7,-0.326,-0.355,-0.435
71.75,-0.286,-0.385,-0.445
71.8,-0.306,-0.405,-0.445
71.85,-0.346,-0.415,-0.445
71.9,-0.356,-0.435,-0.445
71.95,-0.386,-0.425,-0.445
72,-0.386,-0.465,-0.445
72.05,-0.386,-0.485,-0.425
72.1,-0.376,-0.485,-0.365
72.15,-0.376,-0.495,-0.375
72.2,-0.366,-0.515,-0.065
72.25,-0.366,-0.515,0.155
72.3,-0.356,-0.525,0.065
72.35,-0.356,-0.545,-0.005
72.4,-0.356,-0.565,-0.005
72.45,-0.366,-0.595,0.045
72.5,-0.356,-0.625,0.065
72.55,-0.356,-0.615,0.005
72.6,-0.346,-0.495,-0.045
72.65,-0.356,-0.445,-0.035
72.7,-0.346,-0.445,-0.005
72.75,-0.346,-0.465,-0.005
72.8,-0.336,-0.475,-0.015
72.85,-0.316,-0.475,-0.015
72.9,-0.296,-0.345,-0.025
72.95,-0.286,-0.215,-0.035
73,-0.276,-0.315,-0.015
73.05,-0.266,-0.385,-0.005
73.1,-0.236,-0.285,-0.015
73.15,-0.216,-0.215,-0.025
73.2,-0.176,-0.065,-0.025
73.25,-0.146,-0.195,-0.015
73.3,-0.116,-0.225,0.005
73.35,-0.116,-0.205,0.065
73.4,-0.116,-0.165,0.095
73.45,-0.126,0.605,0.135
73.5,-0.116,0.755,0.185
73.55,-0.066,0.865,0.165
73.6,0.084,0.835,0.135
73.65,0.114,0.855,0.145
73.7,0.104,0.815,0.175
73.75,0.044,0.765,0.195
73.8,-0.036,0.595,0.205
73.85,-0.086,0.445,0.215
73.9,-0.096,0.375,0.225
73.95,-0.106,0.375,0.235
74,-0.056,0.325,0.275
74.05,0.104,0.295,0.285
74.1,0.164,0.315,0.295
74.15,0.094,0.375,0.295
74.2,-0.076,0.365,0.255
74.25,-0.126,0.325,0.235
74.3,-0.136,0.265,0.225
74.35,-0.116,0.215,0.205
74.4,-0.106,0.185,0.205
74.45,-0.126,0.165,0.195
74.5,-0.136,0.145,0.195
74.55,-0.146,0.125,0.175
74.6,-0.166,0.125,0.155
74.65,-0.176,0.075,0.145
74.7,-0.166,0.055,0.115
74.75,-0.186,0.055,0.085
74.8,-0.186,0.065,0.075
74.85,-0.176,0.045,0.065
74.9,-0.186,0.035,0.065
74.95,-0.216,0.025,0.055
75,-0.216,0.015,0.055
75.05,-0.206,0.015,0.045
75.1,-0.186,-0.005,0.035
75.15,-0.166,-0.005,0.025
75.2,-0.116,-0.005,0.025
75.25,0.034,-0.015,0.035
75.3,0.374,-0.025,0.025
75.35,0.564,-0.025,0.035
75.4,0.534,-0.005,0.045
75.45,0.454,-0.015,0.065
75.5,0.364,-0.005,0.045
75.55,0.384,-0.015,0.035
75.6,0.484,-0.025,-0.005
75.65,0.554,-0.125,-0.025
75.7,0.604,-0.035,-0.025
75.75,0.604,-0.005,-0.055
75.8,0.614,-0.025,-0.065
75.85,0.604,0.025,-0.065
75.9,0.604,0.685,-0.045
75.95,0.594,0.705,0.005
76,0.574,0.865,0.415
76.05,0.564,0.805,0.575
76.1,0.584,0.735,0.435
76.15,0.654,0.825,0.335
76.2,0.734,0.825,0.405
76.25,0.734,0.825,0.885
76.3,0.644,0.845,0.885
76.35,0.574,0.915,0.705
76.4,0.534,1.045,0.765
76.45,0.534,1.065,0.915
76.5,0.534,1.085,0.935
76.55,0.534,1.095,0.915
76.6,0.534,1.055,0.835
76.65,0.534,0.965,0.775
76.7,0.534,0.865,0.865
76.75,0.534,0.775,0.865
76.8,0.514,0.715,0.785
76.85,0.484,0.715,0.595
76.9,0.484,0.735,0.555
76.95,0.504,0.765,0.585
77,0.524,0.725,0.585
77.05,0.504,0.685,0.505
77.1,0.484,0.625,0.455
77.15,0.484,0.585,0.455
77.2,0.494,0.575,0.475
77.25,0.484,0.565,0.455
77.3,0.504,0.575,0.415
77.35,0.534,0.535,0.415
77.4,0.524,0.475,0.415
77.45,0.494,0.415,0.385
77.5,0.504,0.375,0.355
77.55,0.504,0.335,0.355
77.6,0.524,0.375,0.355
77.65,0.554,0.365,0.335
77.7,0.534,0.325,0.355
77.75,0.504,0.285,0.405
77.8,0.504,0.255,0.415
77.85,0.534,0.255,0.385
77.9,0.634,0.255,0.325
77.95,0.764,0.265,0.295
78,0.864,0.265,0.265
78.05,0.944,0.275,0.255
78.1,1.004,0.265,0.255
78.15,1.034,0.305,0.235
78.2,1.034,0.365,0.215
78.25,1.034,0.445,0.205
78.3,1.044,0.585,0.205
78.35,1.074,0.665,0.215
78.4,1.214,0.735,0.205
78.45,1.384,0.745,0.195
78.5,1.544,0.735,0.195
78.55,1.574,0.835,0.215
78.6,1.464,1.125,0.285
78.65,1.314,1.535,0.495
78.7,1.214,1.835,1.515
78.75,1.164,1.745,1.605
78.8,1.194,1.405,1.365
78.85,1.264,1.405,1.155
78.9,1.414,1.575,1.305
78.95,1.574,1.615,1.425
79,1.664,1.565,1.245
79.05,1.724,1.525,1.155
79.1,1.814,1.585,1.195
79.15,1.894,1.645,1.265
79.2,1.994,1.605,1.245
79.25,2.084,1.555,1.185
79.3,2.034,1.615,1.125
79.35,1.884,1.695,1.085
79.4,1.794,1.705,1.065
79.45,1.794,1.555,1.045
79.5,1.884,1.405,1.045
79.55,1.864,1.385,1.015
79.6,1.694,1.495,0.985
79.65,1.304,1.495,0.935
79.7,1.184,1.405,0.925
79.75,1.254,1.305,0.935
79.8,1.554,1.375,0.955
79.85,1.764,1.535,0.935
79.9,1.824,1.635,0.915
79.95,1.814,1.675,0.915
80,1.774,1.645,0.885
80.05,1.654,1.605,0.855
80.1,1.594,1.615,0.805
80.15,1.564,1.585,0.735
80.2,1.604,1.545,0.805
80.25,1.594,1.445,0.865
80.3,1.414,1.325,0.885
80.35,1.174,1.285,0.915
80.4,1.084,1.355,0.985
80.45,1.154,1.475,1.045
80.5,1.354,1.555,1.045
80.55,1.534,1.505,1.005
80.6,1.444,1.435,0.975
80.65,1.214,1.415,0.995
80.7,1.124,1.405,1.165
80.75,1.134,1.385,1.775
80.8,1.214,1.415,2.685
80.85,1.464,1.335,2.535
80.9,1.624,1.195,1.765
80.95,1.514,1.225,1.455
81,1.434,1.235,1.535
81.05,1.494,1.135,1.615
81.1,1.454,1.065,1.525
81.15,1.214,1.045,1.405
81.2,1.064,1.045,1.385
81.25,1.024,1.055,1.405
81.3,1.064,1.115,1.355
81.35,1.084,1.235,1.235
81.4,1.044,1.385,1.135
81.45,1.004,1.595,1.115
81.5,0.994,1.845,1.115
